KataID,Language,KataName,NumParticipants,Animal,Path,StartDate,secsInKata,TotalLights,RedLights,GreenLights,AmberLights,SLOC,EditedLines,CCNum,BranchCoverage,StatementCoverage,NumCycles,EndsInGreen,TransitionString
A5C26E6DE0,Java-1.8_JUnit,Fizz_Buzz,1,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/A5/C26E6DE0/snake/,2013-11-13 21:15:09 -0800,3359.0,28,4,8,16,26,157,19,0.500000,0.714286,1,true,~{red:0:7.0}~{red:0:33.0}~{green:2:55.0}~{amber:18:719.0}~{amber:1:24.0}~{green:19:143.0}~{amber:16:237.0}~{amber:3:76.0}~{green:7:128.0}~{green:6:60.0}+{amber:14:301.0}+{red:6:42.0}+{red:2:86.0}+{green:2:50.0}~{green:6:333.0}~{amber:25:534.0}~{amber:2:60.0}~{amber:2:16.0}~{amber:1:21.0}~{amber:5:45.0}~{amber:2:103.0}~{amber:2:41.0}~{amber:1:13.0}~{amber:0:45.0}~{amber:6:37.0}~{amber:3:31.0}~{green:2:33.0}~{green:4:86.0}
A5D121CBBD,Python-unittest,Game_of_Life,1,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/A5/D121CBBD/snake/,2014-02-08 15:28:38 -0800,2287.0,27,4,6,17,35,85,9,,0.6,0,false,~{red:0:11.0}~{red:2:41.0}~{green:2:13.0}~{amber:4:295.0}~{amber:2:200.0}~{amber:1:18.0}~{amber:2:14.0}~{amber:3:35.0}~{amber:2:25.0}~{amber:2:40.0}~{amber:4:108.0}~{amber:1:30.0}~{amber:4:171.0}~{amber:2:81.0}~{green:2:8.0}~{amber:7:67.0}~{amber:2:39.0}~{amber:4:101.0}~{green:2:29.0}~{red:5:279.0}~{red:0:46.0}~{green:4:41.0}~{green:6:120.0}~{green:0:47.0}~{amber:12:364.0}~{amber:2:23.0}~{amber:8:41.0}
A6233BB178,Java-1.8_JUnit,Prime_Factors,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/233BB178/alligator/,2014-05-14 15:14:01 -0700,6983.0,26,9,11,6,69,165,44,1.000000,1.000000,4,true,+{red:0:105.0}+{amber:17:1200}+{amber:2:53.0}+{amber:6:81.0}+{green:6:83.0}~{green:12:160.0}+{amber:5:163.0}+{red:3:165.0}+{amber:10:341.0}+{amber:23:112.0}+{green:2:62.0}~{green:2:252.0}~{green:4:110.0}+{red:5:180.0}+{red:0:1200}+{red:0:329.0}+{red:0:275.0}+{red:17:669.0}+{green:6:815.0}~{green:21:341.0}~{green:5:48.0}~{red:5:61.0}~{green:2:19.0}~{green:5:57.0}+{red:5:54.0}+{green:2:48.0}
A6435F5BAC,Java-1.8_JUnit,Poker_Hands,2,frog,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/435F5BAC/frog/,2013-01-18 14:21:47 -0800,98.0,5,4,1,0,15,4,10,1.000000,1.000000,0,true,~{red:0:8.0}~{red:0:4.0}~{red:0:41.0}~{red:2:26.0}~{green:2:19.0}
A6435F5BAC,Java-1.8_JUnit,Poker_Hands,2,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/435F5BAC/wolf/,2013-01-18 14:21:47 -0800,154.0,2,1,1,0,15,2,10,1.000000,1.000000,0,true,~{red:0:141.0}~{green:2:13.0}
A672E5CF37,Python-unittest,Leap_Years,1,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/72E5CF37/moose/,2014-07-08 18:10:42 -0700,1113.0,2,2,0,0,12,0,3,,1.0,0,false,~{red:0:44.0}~{red:0:1069.0}
A695832A01,Python-unittest,Fizz_Buzz,3,deer,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/95832A01/deer/,2014-06-11 13:05:56 -0700,2275.0,6,1,4,1,26,28,5,,1.0,0,true,~{red:0:973.0}~{amber:6:1200}~{green:10:39.0}~{green:4:23.0}~{green:5:19.0}~{green:3:21.0}
A695832A01,Python-unittest,Fizz_Buzz,3,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/95832A01/zebra/,2014-06-11 13:05:56 -0700,2196.0,17,7,5,5,26,51,11,,1.0,0,true,~{red:0:585.0}~{red:0:941.0}~{amber:4:233.0}~{amber:4:22.0}~{green:4:28.0}~{red:7:62.0}~{amber:2:48.0}~{red:2:16.0}~{amber:2:38.0}~{green:2:55.0}~{red:4:25.0}~{amber:2:26.0}~{red:2:20.0}~{green:2:18.0}~{green:3:43.0}~{red:4:18.0}~{green:7:18.0}
A6959814E9,Java-1.8_JUnit,Tennis,1,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/959814E9/snake/,2013-09-16 18:55:19 -0700,82.0,6,6,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:8.0}~{red:0:21.0}~{red:0:18.0}~{red:0:21.0}~{red:0:5.0}~{red:0:9.0}
A699D4BA3F,Java-1.8_JUnit,Roman_Numerals,2,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/99D4BA3F/hippo/,2014-02-17 23:53:02 -0800,188.0,3,3,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:9.0}~{red:0:41.0}~{red:0:138.0}
A69C123A82,Java-1.8_JUnit,Leap_Years,1,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/9C123A82/hippo/,2014-05-29 15:47:19 -0700,2334.0,11,8,0,3,18,37,11,1.000000,0.000000,1,false,+{red:0:23.0}+{amber:21:391.0}+{amber:2:28.0}+{amber:0:339.0}+{red:2:25.0}+{red:2:77.0}+{red:4:239.0}+{red:2:95.0}+{red:0:536.0}+{red:2:436.0}+{red:2:145.0}
A6A892A77F,Java-1.8_JUnit,Game_of_Life,1,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/A892A77F/moose/,2014-06-21 07:53:43 -0700,2593.0,17,3,8,6,81,145,52,1.000000,1.000000,2,false,+{red:0:10.0}+{amber:27:323.0}+{green:4:23.0}~{amber:7:129.0}~{green:10:79.0}~{amber:21:288.0}~{green:2:26.0}~{amber:8:210.0}~{green:7:113.0}~{green:9:43.0}~{green:0:53.0}~{amber:15:242.0}~{green:2:31.0}+{red:12:71.0}+{amber:11:888.0}+{green:2:16.0}~{red:8:48.0}
A6A948BD56,Python-unittest,LCD_Digits,1,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/A948BD56/moose/,2013-10-14 21:06:29 -0700,315.0,5,1,3,1,24,27,3,,1.0,0,true,~{red:0:9.0}~{amber:20:46.0}~{green:5:224.0}~{green:0:11.0}~{green:2:25.0}
A6ACD0E5DE,Java-1.8_JUnit,Game_of_Life,1,koala,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/ACD0E5DE/koala/,2013-12-14 19:13:37 -0800,2765.0,22,2,4,16,72,171,53,,,2,false,+{red:0:6.0}+{amber:23:308.0}+{green:4:43.0}~{amber:4:64.0}~{amber:2:27.0}~{amber:6:63.0}~{green:2:29.0}+{red:10:106.0}+{green:11:118.0}~{amber:23:376.0}~{amber:3:55.0}~{amber:2:14.0}~{amber:2:61.0}~{green:2:64.0}~{amber:45:1200}~{amber:2:19.0}~{amber:8:19.0}~{amber:5:72.0}~{amber:4:27.0}~{amber:7:53.0}~{amber:4:24.0}~{amber:2:17.0}
A6AE6EE393,Java-1.8_JUnit,Fizz_Buzz,1,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/AE6EE393/wolf/,2013-02-06 13:38:27 -0800,877.0,16,7,5,4,42,86,28,1.000000,1.000000,4,true,+{red:0:6.0}+{amber:6:38.0}+{red:4:19.0}+{amber:7:107.0}+{green:4:29.0}+{red:5:45.0}+{amber:5:53.0}+{green:2:7.0}+{red:5:43.0}+{green:3:26.0}+{red:9:79.0}+{red:3:46.0}+{green:6:25.0}~{red:9:63.0}~{amber:6:55.0}~{green:12:236.0}
A6BB5B287F,Java-1.8_JUnit,Yatzy_Cutdown,16,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/BB5B287F/buffalo/,2014-07-30 18:01:05 -0700,5071.0,28,14,5,9,67,180,41,1.000000,1.000000,4,false,+{red:0:176.0}+{amber:13:821.0}+{red:6:124.0}+{green:0:23.0}+{red:8:230.0}+{amber:3:132.0}+{green:2:22.0}+{red:8:170.0}+{red:2:111.0}+{amber:18:622.0}+{red:10:98.0}+{amber:21:610.0}+{amber:4:31.0}+{amber:2:38.0}+{amber:2:10.0}+{red:8:97.0}+{red:2:66.0}+{red:13:753.0}+{red:2:105.0}+{green:3:67.0}+{amber:14:227.0}+{amber:2:34.0}+{red:8:48.0}+{red:2:107.0}+{red:2:42.0}+{green:2:110.0}~{green:16:115.0}~{red:7:82.0}
A6BB5B287F,Java-1.8_JUnit,Yatzy_Cutdown,16,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/BB5B287F/alligator/,2014-07-30 18:01:05 -0700,91.0,2,1,0,1,15,0,10,1.000000,1.000000,0,false,~{amber:0:56.0}~{red:0:35.0}
A6BB5B287F,Java-1.8_JUnit,Yatzy_Cutdown,16,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/BB5B287F/moose/,2014-07-30 18:01:05 -0700,7670.0,33,14,8,11,85,238,61,0.000000,0.000000,6,true,+{amber:0:74.0}+{red:0:164.0}+{amber:22:655.0}+{amber:4:42.0}+{red:2:16.0}+{green:6:134.0}+{red:10:100.0}+{green:7:95.0}+{red:7:160.0}+{amber:3:342.0}+{amber:7:162.0}+{red:2:48.0}+{red:3:78.0}+{amber:10:504.0}+{amber:2:60.0}+{amber:2:76.0}+{green:2:29.0}+{red:7:71.0}+{amber:4:79.0}+{red:14:516.0}+{red:2:118.0}+{red:8:537.0}+{red:3:90.0}+{green:2:76.0}~{amber:67:813.0}~{green:4:76.0}+{red:8:104.0}+{red:12:946.0}+{green:4:85.0}+{red:9:95.0}+{amber:3:108.0}+{green:2:17.0}~{green:0:1200}
A6BB5B287F,Java-1.8_JUnit,Yatzy_Cutdown,16,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/BB5B287F/wolf/,2014-07-30 18:01:05 -0700,676.0,3,2,1,0,15,2,10,1.000000,1.000000,0,true,~{red:0:103.0}~{red:0:549.0}~{green:2:24.0}
A6C94A0586,Java-1.8_JUnit,Monty_Hall,2,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/C94A0586/raccoon/,2014-05-27 07:20:12 -0700,277.0,3,2,0,1,15,7,10,1.000000,1.000000,1,false,+{red:0:20.0}+{amber:3:232.0}+{red:4:25.0}
A6CACFB76F,Java-1.8_JUnit,Calc_Stats,1,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/CACFB76F/panda/,2013-06-26 20:59:54 -0700,4453.0,24,5,3,16,131,218,88,0.000000,0.000000,1,false,+{red:0:10.0}+{amber:154:1110.0}+{amber:2:1200}+{amber:2:75.0}+{amber:2:69.0}+{amber:2:70.0}+{amber:0:45.0}+{amber:0:76.0}+{amber:2:24.0}+{amber:2:69.0}+{amber:2:71.0}+{green:2:140.0}~{amber:15:321.0}~{amber:0:79.0}~{amber:3:159.0}~{green:2:53.0}~{green:2:60.0}~{red:10:446.0}~{amber:4:72.0}~{amber:6:51.0}~{amber:2:34.0}~{red:2:36.0}~{red:0:98.0}~{red:2:85.0}
A6D975FF22,Java-1.8_JUnit,Fizz_Buzz,1,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/D975FF22/snake/,2014-03-03 22:30:42 -0800,159.0,2,1,0,1,26,23,20,,,1,false,+{red:0:8.0}+{amber:23:151.0}
A6E0020C10,Python-unittest,100_doors,1,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/E0020C10/zebra/,2014-07-25 18:43:51 -0700,403.0,2,2,0,0,12,0,3,,1.0,0,false,~{red:0:15.0}~{red:0:388.0}
A6BB5B287F,Java-1.8_JUnit,Yatzy_Cutdown,16,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/BB5B287F/hippo/,2014-07-30 18:01:05 -0700,6728.0,42,12,15,15,86,304,57,1.000000,1.000000,2,true,~{amber:0:37.0}~{green:2:320.0}~{green:2:517.0}~{amber:20:224.0}~{amber:2:41.0}~{amber:2:55.0}~{amber:6:53.0}~{green:2:27.0}~{green:2:268.0}+{red:19:151.0}+{red:11:859.0}+{green:5:134.0}~{green:12:125.0}~{green:0:11.0}~{green:18:95.0}+{red:12:134.0}+{red:2:19.0}+{amber:22:283.0}+{red:2:21.0}+{red:1:56.0}+{red:1:214.0}+{red:8:139.0}+{red:1:50.0}+{red:2:40.0}+{red:2:90.0}+{green:2:21.0}~{amber:32:466.0}~{amber:4:55.0}~{amber:2:27.0}~{amber:2:18.0}~{amber:2:21.0}~{amber:10:85.0}~{green:2:14.0}~{amber:5:72.0}~{green:8:40.0}~{amber:28:486.0}~{red:4:24.0}~{green:4:37.0}~{green:1:69.0}~{amber:32:1200}~{green:4:31.0}~{green:6:99.0}
A6F6EAB92F,Python-unittest,Haiku_Review,1,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/F6EAB92F/wolf/,2014-02-27 09:10:45 -0800,547.0,7,7,0,0,12,4,3,,1.0,0,false,~{red:0:8.0}~{red:0:22.0}~{red:0:3.0}~{red:2:448.0}~{red:0:40.0}~{red:2:11.0}~{red:0:15.0}
A6FB20B8BF,Java-1.8_JUnit,Fizz_Buzz,7,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/FB20B8BF/moose/,2012-12-12 10:01:04 -0800,1271.0,2,1,1,0,8,12,5,1.000000,1.000000,1,true,+{red:0:79.0}+{green:12:1192.0}
A7064D36C4,Python-unittest,Tennis,2,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/A7/064D36C4/alligator/,2014-01-31 14:09:41 -0800,4345.0,44,10,20,14,12,278,3,,1.0,0,true,~{red:0:204.0}~{amber:12:48.0}~{green:2:14.0}~{green:4:32.0}~{amber:4:158.0}~{green:2:28.0}~{red:4:37.0}~{amber:5:73.0}~{amber:2:14.0}~{green:2:7.0}~{green:8:70.0}~{green:8:52.0}~{green:9:109.0}~{amber:12:202.0}~{red:4:20.0}~{green:2:31.0}~{amber:9:77.0}~{red:6:17.0}~{green:2:18.0}~{amber:13:112.0}~{green:2:17.0}~{amber:11:215.0}~{amber:4:39.0}~{green:2:19.0}~{green:3:48.0}~{amber:1:43.0}~{green:2:21.0}~{red:15:78.0}~{green:4:26.0}~{red:2:213.0}~{amber:22:258.0}~{red:1:23.0}~{amber:10:265.0}~{amber:4:61.0}~{red:4:21.0}~{green:4:9.0}~{green:16:52.0}~{red:6:97.0}~{green:4:44.0}~{green:5:130.0}~{red:12:80.0}~{amber:12:50.0}~{green:4:13.0}~{green:18:1200}
A7064D36C4,Python-unittest,Tennis,2,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/A7/064D36C4/wolf/,2014-01-31 14:09:41 -0800,187.0,4,2,0,2,11,22,3,,0.667,0,false,~{red:0:5.0}~{amber:18:116.0}~{amber:2:51.0}~{red:2:15.0}
A714ED3D81,Java-1.8_JUnit,Fizz_Buzz,1,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/A7/14ED3D81/snake/,2014-03-13 21:36:07 -0700,1308.0,18,5,4,9,59,102,40,1.000000,1.000000,3,true,+{red:0:14.0}+{amber:10:101.0}+{amber:7:99.0}+{amber:2:38.0}+{amber:3:10.0}+{amber:2:78.0}+{red:4:25.0}+{red:12:88.0}+{green:2:53.0}+{red:8:86.0}+{green:6:49.0}+{amber:7:82.0}+{red:2:18.0}+{green:6:96.0}~{amber:18:324.0}~{amber:1:32.0}~{amber:6:78.0}~{green:6:37.0}
A77D4FDAE0,Java-1.8_JUnit,Bowling_Game,1,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/A7/7D4FDAE0/snake/,2014-04-29 00:08:56 -0700,54.0,2,1,1,0,15,2,10,1.000000,1.000000,0,true,~{red:0:17.0}~{green:2:37.0}
A7AA2E2DBB,Java-1.8_JUnit,Fizz_Buzz,6,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/A7/AA2E2DBB/panda/,2014-05-28 19:17:18 -0700,1627.0,8,2,2,4,39,76,33,0.333333,0.166667,2,true,+{red:0:82.0}+{amber:43:1200}+{amber:2:28.0}+{amber:6:110.0}+{green:1:27.0}+{amber:12:110.0}+{red:10:52.0}+{green:2:18.0}
A6FB20B8BF,Java-1.8_JUnit,Fizz_Buzz,7,koala,/Users/michaelhilton/Development/Mycyberdojo/katas/A6/FB20B8BF/koala/,2012-12-12 10:01:04 -0800,882.0,7,1,4,2,11,48,7,1.000000,1.000000,1,true,+{red:0:35.0}+{green:14:234.0}~{green:7:77.0}~{amber:2:14.0}~{green:1:45.0}~{amber:12:306.0}~{green:12:171.0}
A7AA2E2DBB,Java-1.8_JUnit,Fizz_Buzz,6,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/A7/AA2E2DBB/snake/,2014-05-28 19:17:18 -0700,1374.0,11,4,1,6,41,100,37,1.000000,1.000000,1,true,+{red:0:199.0}+{amber:37:468.0}+{red:9:62.0}+{amber:9:131.0}+{amber:13:176.0}+{amber:2:22.0}+{red:2:46.0}+{amber:16:178.0}+{amber:4:15.0}+{red:2:16.0}+{green:6:61.0}
A7AA2E2DBB,Java-1.8_JUnit,Fizz_Buzz,6,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/A7/AA2E2DBB/zebra/,2014-05-28 19:17:18 -0700,839.0,14,5,9,0,47,79,35,1.000000,1.000000,4,true,+{red:0:201.0}+{red:13:94.0}+{green:2:12.0}~{green:3:39.0}+{red:6:67.0}+{green:9:73.0}~{green:1:21.0}+{red:7:47.0}+{green:2:28.0}+{red:6:54.0}+{green:4:36.0}~{green:11:39.0}~{green:4:60.0}~{green:11:68.0}
A7B0E0BFCD,Python-unittest,Roman_Numerals,1,cheetah,/Users/michaelhilton/Development/Mycyberdojo/katas/A7/B0E0BFCD/cheetah/,2014-03-11 15:21:54 -0700,2962.0,27,19,0,8,15,300,3,,1.0,0,false,~{red:0:3.0}~{amber:125:93.0}~{amber:2:30.0}~{amber:2:12.0}~{amber:2:9.0}~{red:2:47.0}~{red:3:115.0}~{red:3:175.0}~{red:0:23.0}~{amber:2:47.0}~{amber:2:27.0}~{red:2:43.0}~{red:80:51.0}~{red:27:40.0}~{red:2:84.0}~{red:2:32.0}~{red:5:22.0}~{red:2:21.0}~{red:2:36.0}~{red:2:21.0}~{red:6:320.0}~{amber:8:446.0}~{amber:8:1067.0}~{red:2:13.0}~{red:3:107.0}~{red:4:24.0}~{red:2:54.0}
A7F6A5053E,Java-1.8_JUnit,Harry_Potter,1,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/A7/F6A5053E/hippo/,2013-09-22 14:58:05 -0700,79.0,6,3,2,1,15,6,10,1.000000,1.000000,1,true,+{red:0:8.0}+{red:0:6.0}+{amber:4:33.0}+{red:0:11.0}+{green:2:13.0}~{green:0:8.0}
A7F9278656,Java-1.8_JUnit,Harry_Potter,1,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/A7/F9278656/panda/,2014-03-13 20:08:50 -0700,36.0,2,2,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:7.0}~{red:0:29.0}
A811ED8244,Python-unittest,Bowling_Game,1,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/A8/11ED8244/lion/,2014-05-29 20:03:53 -0700,8706.0,73,23,35,15,186,455,21,,1.0,0,true,~{red:0:46.0}~{red:19:1200}~{green:2:22.0}~{amber:13:502.0}~{green:7:88.0}~{red:4:78.0}~{green:3:37.0}~{red:3:48.0}~{green:3:33.0}~{red:1:17.0}~{green:4:16.0}~{green:2:28.0}~{green:12:72.0}~{red:7:79.0}~{green:2:22.0}~{amber:8:99.0}~{green:2:13.0}~{amber:6:66.0}~{green:7:49.0}~{red:2:14.0}~{red:5:40.0}~{green:1:24.0}~{amber:1:366.0}~{red:2:16.0}~{green:2:26.0}~{amber:11:177.0}~{red:1:19.0}~{green:2:17.0}~{red:8:114.0}~{green:3:25.0}~{green:1:16.0}~{red:13:200.0}~{red:6:29.0}~{green:5:47.0}~{green:4:35.0}~{green:2:37.0}~{amber:7:224.0}~{green:4:18.0}~{red:4:66.0}~{green:2:16.0}~{green:4:19.0}~{amber:9:180.0}~{red:8:62.0}~{amber:5:53.0}~{red:2:11.0}~{green:4:30.0}~{green:5:220.0}~{red:9:166.0}~{green:3:75.0}~{green:7:38.0}~{red:11:110.0}~{green:5:57.0}~{green:10:71.0}~{red:2:9.0}~{green:2:6.0}~{amber:22:253.0}~{green:14:141.0}~{red:2:22.0}~{green:5:46.0}~{green:8:45.0}~{amber:19:102.0}~{green:19:1200}~{green:2:453.0}~{red:16:86.0}~{amber:5:176.0}~{red:2:13.0}~{amber:2:61.0}~{amber:35:780.0}~{amber:2:23.0}~{amber:2:40.0}~{green:4:30.0}~{red:16:57.0}~{green:3:30.0}
A81BD5BD4E,Java-1.8_JUnit,Leap_Years,2,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/A8/1BD5BD4E/buffalo/,2014-05-12 11:28:57 -0700,792.0,6,2,2,2,17,39,11,0.500000,1.000000,2,true,+{red:0:26.0}+{green:17:342.0}+{amber:13:298.0}+{amber:2:34.0}+{red:2:63.0}+{green:5:29.0}
A83FA83308,Python-unittest,100_doors,1,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/A8/3FA83308/zebra/,2013-03-20 02:18:08 -0700,3075.0,33,7,10,16,68,130,20,,1.0,0,true,~{red:0:6.0}~{amber:16:147.0}~{amber:2:31.0}~{amber:4:36.0}~{green:2:7.0}~{amber:9:109.0}~{amber:2:10.0}~{amber:2:24.0}~{green:2:8.0}~{amber:5:58.0}~{amber:3:25.0}~{green:2:13.0}~{green:6:28.0}~{amber:10:228.0}~{red:2:10.0}~{green:2:61.0}~{amber:10:176.0}~{amber:2:12.0}~{amber:9:68.0}~{amber:2:13.0}~{green:2:14.0}~{green:5:118.0}~{amber:2:27.0}~{green:2:41.0}~{red:2:945.0}~{amber:2:40.0}~{red:2:155.0}~{red:2:35.0}~{red:2:204.0}~{red:5:56.0}~{amber:2:57.0}~{green:2:25.0}~{green:8:288.0}
A84B6AC39E,Python-unittest,Fizz_Buzz,1,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/A8/4B6AC39E/buffalo/,2012-10-23 11:18:48 -0700,1632.0,7,1,4,2,33,43,13,,0.706,0,true,~{red:25:1200}~{green:2:17.0}~{amber:6:219.0}~{amber:4:51.0}~{green:2:19.0}~{green:3:40.0}~{green:1:86.0}
A87BB3DC36,Java-1.8_JUnit,Fizz_Buzz,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/A8/7BB3DC36/alligator/,2014-02-24 19:25:13 -0800,4537.0,28,7,7,14,74,124,55,1.000000,1.000000,4,true,+{red:0:23.0}+{amber:8:375.0}+{amber:6:23.0}+{amber:2:25.0}+{red:3:295.0}+{amber:5:176.0}+{amber:2:30.0}+{green:2:12.0}+{red:6:120.0}+{amber:3:129.0}+{green:2:67.0}+{amber:6:74.0}+{red:2:17.0}+{green:5:151.0}~{amber:17:1200}~{amber:7:295.0}~{amber:9:133.0}~{amber:2:29.0}~{amber:2:33.0}~{amber:2:21.0}~{green:3:42.0}+{red:1:28.0}+{red:3:82.0}+{red:2:113.0}+{green:2:98.0}~{green:12:203.0}~{amber:8:730.0}~{green:2:13.0}
A88EF975F1,Java-1.8_JUnit,Print_Diamond,2,frog,/Users/michaelhilton/Development/Mycyberdojo/katas/A8/8EF975F1/frog/,2014-06-16 11:24:28 -0700,1221.0,2,1,1,0,15,2,10,1.000000,1.000000,0,true,~{red:0:1200}~{green:2:21.0}
A8A349EC83,Java-1.8_JUnit,Fizz_Buzz,1,elephant,/Users/michaelhilton/Development/Mycyberdojo/katas/A8/A349EC83/elephant/,2014-07-14 21:29:12 -0700,202.0,5,1,1,3,21,11,14,,,0,false,~{red:0:5.0}~{green:2:44.0}~{amber:6:102.0}~{amber:1:31.0}~{amber:2:20.0}
A8C78F8C2B,Python-unittest,Fizz_Buzz,1,deer,/Users/michaelhilton/Development/Mycyberdojo/katas/A8/C78F8C2B/deer/,2013-05-09 08:52:48 -0700,1328.0,13,7,4,2,36,100,9,,1.0,0,true,~{red:0:8.0}~{amber:16:310.0}~{green:11:123.0}~{red:7:130.0}~{red:14:196.0}~{red:2:48.0}~{red:19:56.0}~{red:0:68.0}~{red:6:54.0}~{green:2:59.0}~{green:0:38.0}~{amber:13:123.0}~{green:10:115.0}
A9032ED627,Java-1.8_JUnit,Fizz_Buzz,1,koala,/Users/michaelhilton/Development/Mycyberdojo/katas/A9/032ED627/koala/,2014-05-08 20:59:22 -0700,48.0,2,1,1,0,13,4,8,1.000000,1.000000,0,true,~{red:0:8.0}~{green:4:40.0}
A91A3F3748,Python-unittest,Tennis,1,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/A9/1A3F3748/lion/,2014-03-08 15:25:55 -0800,3595.0,12,3,7,2,236,370,12,,0.0,0,true,~{red:0:7.0}~{red:0:107.0}~{green:2:22.0}~{amber:2:38.0}~{amber:280:127.0}~{green:0:82.0}~{green:34:658.0}~{red:8:824.0}~{green:2:20.0}~{green:34:381.0}~{green:4:129.0}~{green:4:1200}
A94584BDF1,Java-1.8_JUnit,Fizz_Buzz,1,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/A9/4584BDF1/panda/,2013-11-05 06:42:39 -0800,1482.0,19,2,10,7,51,118,34,1.000000,1.000000,2,true,+{red:0:14.0}+{amber:19:261.0}+{amber:2:51.0}+{amber:2:22.0}+{amber:6:33.0}+{green:2:15.0}~{amber:13:211.0}~{green:2:36.0}~{green:8:114.0}~{green:8:39.0}~{amber:11:69.0}~{green:1:28.0}~{amber:17:341.0}~{green:6:59.0}~{green:4:36.0}~{green:0:23.0}~{green:0:41.0}+{red:10:58.0}+{green:7:31.0}
A94BC843DA,Python-unittest,Anagrams,1,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/A9/4BC843DA/gorilla/,2012-10-23 09:37:35 -0700,548.0,6,4,1,1,11,16,2,,1.0,0,true,~{red:0:16.0}~{amber:8:397.0}~{red:2:39.0}~{red:2:25.0}~{red:2:50.0}~{green:2:21.0}
A97D10E28E,Java-1.8_JUnit,Prime_Factors,1,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/A9/7D10E28E/raccoon/,2014-07-16 12:11:37 -0700,2707.0,17,6,1,10,17,71,12,1.000000,0.000000,1,false,~{red:0:16.0}~{green:2:38.0}+{amber:20:508.0}+{amber:2:89.0}+{amber:2:17.0}+{red:2:22.0}+{amber:1:43.0}+{amber:2:10.0}+{amber:7:81.0}+{amber:2:15.0}+{amber:2:184.0}+{red:9:85.0}+{red:2:27.0}+{red:2:54.0}+{amber:4:692.0}+{amber:8:780.0}+{red:4:46.0}
A98E86B628,Java-1.8_JUnit,Yatzy,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/A9/8E86B628/alligator/,2014-03-05 11:35:59 -0800,50.0,2,1,1,0,15,2,10,1.000000,1.000000,0,true,~{red:0:6.0}~{green:2:44.0}
A99A21AD23,Java-1.8_JUnit,Fizz_Buzz,2,frog,/Users/michaelhilton/Development/Mycyberdojo/katas/A9/9A21AD23/frog/,2014-08-05 18:48:38 -0700,2288.0,14,6,3,5,45,90,31,1.000000,0.888889,1,true,~{red:0:23.0}~{red:0:40.0}~{green:2:40.0}+{amber:14:213.0}+{amber:2:13.0}+{red:4:21.0}+{red:15:50.0}+{amber:21:361.0}+{red:2:13.0}+{amber:9:1200}+{red:8:34.0}+{green:2:23.0}~{amber:9:238.0}~{green:2:19.0}
