KataID|Language|KataName|NumParticipants|Animal|Path|StartDate|secsInKata|TotalLights|RedLights|GreenLights|AmberLights|SLOC|EditedLines|TotalTests|CCNum|BranchCoverage|StatementCoverage|NumCycles|EndsInGreen|LightData|JsonCycles|TDDScore
66E12E96E6|Java-1.8_JUnit|Number_Names|1|hippo|/Users/hughryan/Developer/cyberdojo/katas/66/E12E96E6/hippo/|2014-06-06 08:19:15 -0700|3210.0|34|17|8|9|58|229|7|NA|1.000000|1.000000|7|true|+{red:0:10.0}+{amber:20:143.0}+{red:4:19.0}+{green:2:23.0}+{red:7:32.0}+{amber:26:269.0}+{amber:1:20.0}+{green:38:43.0}+{red:9:124.0}+{red:5:113.0}+{amber:8:102.0}+{amber:10:383.0}+{amber:2:21.0}+{amber:6:91.0}+{amber:6:62.0}+{red:6:146.0}+{red:4:265.0}+{red:3:60.0}+{red:3:64.0}+{green:2:25.0}+{red:7:43.0}+{red:7:69.0}+{red:0:47.0}+{green:2:68.0}+{red:6:132.0}+{amber:9:366.0}+{red:2:42.0}+{green:2:19.0}+{red:8:26.0}+{red:3:187.0}+{green:2:36.0}~{green:0:9.0}+{red:15:126.0}+{green:4:25.0}|[{"lights":[{"color":"red","edits":0,"time":10.0},{"color":"amber","edits":20,"time":143.0},{"color":"red","edits":4,"time":19.0},{"color":"green","edits":2,"time":23.0}],"totalEdits":26,"totalTime":195.0},{"lights":[{"color":"red","edits":7,"time":32.0},{"color":"amber","edits":26,"time":269.0},{"color":"amber","edits":1,"time":20.0},{"color":"green","edits":38,"time":43.0}],"totalEdits":72,"totalTime":364.0},{"lights":[{"color":"red","edits":9,"time":124.0},{"color":"red","edits":5,"time":113.0},{"color":"amber","edits":8,"time":102.0},{"color":"amber","edits":10,"time":383.0},{"color":"amber","edits":2,"time":21.0},{"color":"amber","edits":6,"time":91.0},{"color":"amber","edits":6,"time":62.0},{"color":"red","edits":6,"time":146.0},{"color":"red","edits":4,"time":265.0},{"color":"red","edits":3,"time":60.0},{"color":"red","edits":3,"time":64.0},{"color":"green","edits":2,"time":25.0}],"totalEdits":64,"totalTime":1456.0},{"lights":[{"color":"red","edits":7,"time":43.0},{"color":"red","edits":7,"time":69.0},{"color":"red","edits":0,"time":47.0},{"color":"green","edits":2,"time":68.0}],"totalEdits":16,"totalTime":227.0},{"lights":[{"color":"red","edits":6,"time":132.0},{"color":"amber","edits":9,"time":366.0},{"color":"red","edits":2,"time":42.0},{"color":"green","edits":2,"time":19.0}],"totalEdits":19,"totalTime":559.0},{"lights":[{"color":"red","edits":8,"time":26.0},{"color":"red","edits":3,"time":187.0},{"color":"green","edits":2,"time":36.0}],"totalEdits":13,"totalTime":249.0},{"lights":[{"color":"red","edits":15,"time":126.0},{"color":"green","edits":4,"time":25.0}],"totalEdits":19,"totalTime":151.0}]|53.28768472906405
66E38F7E7B|Java-1.8_JUnit|Yatzy|2|snake|/Users/hughryan/Developer/cyberdojo/katas/66/E38F7E7B/snake/|2013-11-04 08:49:54 -0800|1444.0|12|2|2|8|18|51|2|NA|1.000000|1.000000|0|false|~{red:0:7.0}~{green:2:154.0}~{amber:9:381.0}~{amber:2:133.0}~{amber:10:313.0}~{amber:10:262.0}~{amber:2:17.0}~{amber:3:40.0}~{amber:2:21.0}~{amber:5:18.0}~{green:3:66.0}~{red:3:32.0}|[]|40.0
66F943554F|Python-unittest|Print_Diamond|1|elephant|/Users/hughryan/Developer/cyberdojo/katas/66/F943554F/elephant/|2014-07-22 08:42:45 -0700|147.0|3|0|0|3|29|1|1|3|NA|1.0|0|false|~{amber:0:21.0}~{amber:0:76.0}~{amber:1:50.0}|[]|40.0
6714F5E7D2|Java-1.8_JUnit|Fizz_Buzz|1|deer|/Users/hughryan/Developer/cyberdojo/katas/67/14F5E7D2/deer/|2013-02-27 23:37:47 -0800|637.0|6|1|2|3|17|35|1|NA|1.000000|1.000000|1|true|+{red:0:8.0}+{amber:15:283.0}+{amber:2:53.0}+{green:2:48.0}~{amber:14:230.0}~{green:2:15.0}|[{"lights":[{"color":"red","edits":0,"time":8.0},{"color":"amber","edits":15,"time":283.0},{"color":"amber","edits":2,"time":53.0},{"color":"green","edits":2,"time":48.0}],"totalEdits":19,"totalTime":392.0}]|58.282585521852894
6719FADA73|Python-unittest|Calc_Stats|1|raccoon|/Users/hughryan/Developer/cyberdojo/katas/67/19FADA73/raccoon/|2014-07-31 07:46:03 -0700|1897.0|15|1|10|4|49|113|5|6|NA|0.938|1|true|+{red:0:9.0}+{amber:5:191.0}+{green:18:127.0}~{green:52:821.0}~{green:4:115.0}~{green:2:37.0}~{green:2:13.0}~{green:4:49.0}~{green:4:29.0}~{amber:4:84.0}~{amber:2:241.0}~{green:2:15.0}~{green:6:70.0}~{amber:6:80.0}~{green:2:16.0}|[{"lights":[{"color":"red","edits":0,"time":9.0},{"color":"amber","edits":5,"time":191.0},{"color":"green","edits":18,"time":127.0}],"totalEdits":23,"totalTime":327.0}]|115.04871812249272
67262415A0|Java-1.8_JUnit|Fizz_Buzz|1|cheetah|/Users/hughryan/Developer/cyberdojo/katas/67/262415A0/cheetah/|2014-07-28 16:16:36 -0700|49.0|2|2|0|0|10|0|1|NA|1.000000|1.000000|0|false|~{red:0:26.0}~{red:0:23.0}|[]|40.0
6747697F98|Python-unittest|Bowling_Game|1|panda|/Users/hughryan/Developer/cyberdojo/katas/67/47697F98/panda/|2013-03-25 09:44:39 -0700|2841.0|39|14|12|13|45|187|8|12|NA|0.8079999999999999|4|false|+{red:0:5.0}+{amber:5:57.0}+{amber:8:95.0}+{amber:2:9.0}+{amber:2:11.0}+{amber:2:29.0}+{green:2:18.0}+{red:3:55.0}+{red:5:60.0}+{green:2:29.0}+{red:4:145.0}+{green:2:42.0}~{green:0:74.0}+{amber:22:497.0}+{amber:2:25.0}+{red:2:38.0}+{red:2:32.0}+{green:21:63.0}~{green:4:40.0}~{red:2:11.0}~{green:2:7.0}~{green:0:211.0}~{green:11:503.0}~{amber:6:61.0}~{green:2:11.0}~{green:4:33.0}~{red:4:21.0}~{red:2:8.0}~{green:7:24.0}~{red:6:19.0}~{red:12:297.0}~{red:2:29.0}~{red:9:138.0}~{red:5:47.0}~{amber:14:0}~{amber:2:29.0}~{amber:3:44.0}~{amber:2:6.0}~{amber:2:18.0}|[{"lights":[{"color":"red","edits":0,"time":5.0},{"color":"amber","edits":5,"time":57.0},{"color":"amber","edits":8,"time":95.0},{"color":"amber","edits":2,"time":9.0},{"color":"amber","edits":2,"time":11.0},{"color":"amber","edits":2,"time":29.0},{"color":"green","edits":2,"time":18.0}],"totalEdits":21,"totalTime":224.0},{"lights":[{"color":"red","edits":3,"time":55.0},{"color":"red","edits":5,"time":60.0},{"color":"green","edits":2,"time":29.0}],"totalEdits":10,"totalTime":144.0},{"lights":[{"color":"red","edits":4,"time":145.0},{"color":"green","edits":2,"time":42.0}],"totalEdits":6,"totalTime":187.0},{"lights":[{"color":"amber","edits":22,"time":497.0},{"color":"amber","edits":2,"time":25.0},{"color":"red","edits":2,"time":38.0},{"color":"red","edits":2,"time":32.0},{"color":"green","edits":21,"time":63.0}],"totalEdits":49,"totalTime":655.0}]|34.280917554820526
6751EAEF2A|Java-1.8_JUnit|Game_of_Life|1|cheetah|/Users/hughryan/Developer/cyberdojo/katas/67/51EAEF2A/cheetah/|2014-02-16 00:45:17 -0800|51.0|3|2|1|0|10|4|1|NA|1.000000|1.000000|1|true|+{red:0:7.0}+{red:2:33.0}+{green:2:11.0}|[{"lights":[{"color":"red","edits":0,"time":7.0},{"color":"red","edits":2,"time":33.0},{"color":"green","edits":2,"time":11.0}],"totalEdits":4,"totalTime":51.0}]|84.77142857142856
675F003B0F|Java-1.8_JUnit|Fizz_Buzz|1|raccoon|/Users/hughryan/Developer/cyberdojo/katas/67/5F003B0F/raccoon/|2014-04-11 19:51:23 -0700|226.0|6|2|3|1|14|32|2|NA|1.000000|1.000000|1|true|+{red:0:10.0}+{amber:19:143.0}+{red:2:22.0}+{green:4:22.0}~{green:7:29.0}~{green:0:0}|[{"lights":[{"color":"red","edits":0,"time":10.0},{"color":"amber","edits":19,"time":143.0},{"color":"red","edits":2,"time":22.0},{"color":"green","edits":4,"time":22.0}],"totalEdits":25,"totalTime":197.0}]|38.74693877551021
68B9C55AC5|Java-1.8_JUnit|Recently_Used_List|6|panda|/Users/hughryan/Developer/cyberdojo/katas/68/B9C55AC5/panda/|2014-04-30 14:16:50 -0700|7675.0|41|6|18|17|42|332|7|NA|0.750000|0.875000|4|true|+{red:0:36.0}+{green:17:486.0}~{amber:21:527.0}~{amber:2:8.0}~{amber:2:23.0}~{green:2:36.0}~{green:2:86.0}~{green:3:288.0}~{green:4:80.0}~{green:13:132.0}~{amber:19:316.0}~{green:4:39.0}~{amber:26:0}~{green:18:115.0}+{amber:17:407.0}+{amber:2:13.0}+{amber:2:41.0}+{red:2:36.0}+{red:12:386.0}+{amber:22:364.0}+{green:2:21.0}~{green:21:103.0}~{green:2:54.0}~{green:20:253.0}+{amber:10:161.0}+{red:2:21.0}+{green:3:189.0}+{amber:7:132.0}+{amber:2:78.0}+{red:2:100.0}+{red:2:321.0}+{green:3:90.0}~{green:16:1131.0}~{amber:18:816.0}~{amber:2:11.0}~{amber:2:46.0}~{amber:6:34.0}~{green:12:44.0}~{green:2:88.0}~{amber:6:542.0}~{green:2:21.0}|[{"lights":[{"color":"red","edits":0,"time":36.0},{"color":"green","edits":17,"time":486.0}],"totalEdits":17,"totalTime":522.0},{"lights":[{"color":"amber","edits":17,"time":407.0},{"color":"amber","edits":2,"time":13.0},{"color":"amber","edits":2,"time":41.0},{"color":"red","edits":2,"time":36.0},{"color":"red","edits":12,"time":386.0},{"color":"amber","edits":22,"time":364.0},{"color":"green","edits":2,"time":21.0}],"totalEdits":59,"totalTime":1268.0},{"lights":[{"color":"amber","edits":10,"time":161.0},{"color":"red","edits":2,"time":21.0},{"color":"green","edits":3,"time":189.0}],"totalEdits":15,"totalTime":371.0},{"lights":[{"color":"amber","edits":7,"time":132.0},{"color":"amber","edits":2,"time":78.0},{"color":"red","edits":2,"time":100.0},{"color":"red","edits":2,"time":321.0},{"color":"green","edits":3,"time":90.0}],"totalEdits":16,"totalTime":721.0}]|46.79862279789481
68B9C55AC5|Java-1.8_JUnit|Recently_Used_List|6|frog|/Users/hughryan/Developer/cyberdojo/katas/68/B9C55AC5/frog/|2014-04-30 14:16:50 -0700|4357.0|24|2|6|16|57|214|7|NA|1.000000|1.000000|2|true|+{red:0:49.0}+{amber:33:808.0}+{amber:18:378.0}+{amber:2:29.0}+{amber:2:147.0}+{amber:2:95.0}+{amber:4:126.0}+{amber:4:142.0}+{amber:2:87.0}+{amber:6:191.0}+{amber:7:85.0}+{amber:2:22.0}+{amber:45:0}+{green:12:40.0}~{green:8:110.0}~{green:13:317.0}~{green:11:176.0}+{amber:13:653.0}+{red:5:59.0}+{amber:3:176.0}+{green:2:21.0}~{amber:16:578.0}~{amber:2:40.0}~{green:2:28.0}|[{"lights":[{"color":"red","edits":0,"time":49.0},{"color":"amber","edits":33,"time":808.0},{"color":"amber","edits":18,"time":378.0},{"color":"amber","edits":2,"time":29.0},{"color":"amber","edits":2,"time":147.0},{"color":"amber","edits":2,"time":95.0},{"color":"amber","edits":4,"time":126.0},{"color":"amber","edits":4,"time":142.0},{"color":"amber","edits":2,"time":87.0},{"color":"amber","edits":6,"time":191.0},{"color":"amber","edits":7,"time":85.0},{"color":"amber","edits":2,"time":22.0},{"color":"amber","edits":45,"time":0},{"color":"green","edits":12,"time":40.0}],"totalEdits":139,"totalTime":2199.0},{"lights":[{"color":"amber","edits":13,"time":653.0},{"color":"red","edits":5,"time":59.0},{"color":"amber","edits":3,"time":176.0},{"color":"green","edits":2,"time":21.0}],"totalEdits":23,"totalTime":909.0}]|83.87224705935189
68B9C55AC5|Java-1.8_JUnit|Recently_Used_List|6|deer|/Users/hughryan/Developer/cyberdojo/katas/68/B9C55AC5/deer/|2014-04-30 14:16:50 -0700|4474.0|24|4|9|11|51|219|6|NA|0.833333|0.928571|3|true|+{red:0:33.0}+{amber:26:1196.0}+{amber:2:20.0}+{amber:6:132.0}+{amber:4:159.0}+{amber:2:25.0}+{amber:2:19.0}+{amber:6:58.0}+{green:2:36.0}+{amber:20:539.0}+{amber:19:0}+{amber:4:44.0}+{red:2:28.0}+{red:5:185.0}+{green:15:213.0}~{green:15:121.0}~{green:18:56.0}+{amber:6:148.0}+{red:2:17.0}+{green:3:73.0}~{green:17:277.0}~{green:28:386.0}~{green:3:107.0}~{green:12:602.0}|[{"lights":[{"color":"red","edits":0,"time":33.0},{"color":"amber","edits":26,"time":1196.0},{"color":"amber","edits":2,"time":20.0},{"color":"amber","edits":6,"time":132.0},{"color":"amber","edits":4,"time":159.0},{"color":"amber","edits":2,"time":25.0},{"color":"amber","edits":2,"time":19.0},{"color":"amber","edits":6,"time":58.0},{"color":"green","edits":2,"time":36.0}],"totalEdits":50,"totalTime":1678.0},{"lights":[{"color":"amber","edits":20,"time":539.0},{"color":"amber","edits":19,"time":0},{"color":"amber","edits":4,"time":44.0},{"color":"red","edits":2,"time":28.0},{"color":"red","edits":5,"time":185.0},{"color":"green","edits":15,"time":213.0}],"totalEdits":65,"totalTime":1009.0},{"lights":[{"color":"amber","edits":6,"time":148.0},{"color":"red","edits":2,"time":17.0},{"color":"green","edits":3,"time":73.0}],"totalEdits":11,"totalTime":238.0}]|43.87612158866466
68ACA27EA6|Java-1.8_JUnit|Tennis|2|lion|/Users/hughryan/Developer/cyberdojo/katas/68/ACA27EA6/lion/|2014-02-25 10:02:46 -0800|429.0|5|1|2|2|115|350|3|NA|1.000000|1.000000|1|true|+{red:0:31.0}+{amber:174:123.0}+{amber:171:104.0}+{green:5:25.0}~{green:0:146.0}|[{"lights":[{"color":"red","edits":0,"time":31.0},{"color":"amber","edits":174,"time":123.0},{"color":"amber","edits":171,"time":104.0},{"color":"green","edits":5,"time":25.0}],"totalEdits":350,"totalTime":283.0}]|125.8081072245832
686ED7355F|Java-1.8_JUnit|Unsplice|1|wolf|/Users/hughryan/Developer/cyberdojo/katas/68/6ED7355F/wolf/|2014-06-12 11:01:25 -0700|56.0|2|1|1|0|10|2|1|NA|1.000000|1.000000|1|true|+{red:0:31.0}+{green:2:25.0}|[{"lights":[{"color":"red","edits":0,"time":31.0},{"color":"green","edits":2,"time":25.0}],"totalEdits":2,"totalTime":56.0}]|79.67692307692307
685F29677B|Python-unittest|100_doors|2|moose|/Users/hughryan/Developer/cyberdojo/katas/68/5F29677B/moose/|2013-10-04 10:51:38 -0700|172.0|2|1|1|0|29|2|1|3|NA|1.0|1|true|+{red:0:161.0}+{green:2:11.0}|[{"lights":[{"color":"red","edits":0,"time":161.0},{"color":"green","edits":2,"time":11.0}],"totalEdits":2,"totalTime":172.0}]|66.06673142302088
685F29677B|Python-unittest|100_doors|2|cheetah|/Users/hughryan/Developer/cyberdojo/katas/68/5F29677B/cheetah/|2013-10-04 10:51:38 -0700|76.0|4|2|2|0|29|4|1|3|NA|1.0|1|true|+{red:0:9.0}+{red:2:20.0}+{green:2:9.0}~{green:0:38.0}|[{"lights":[{"color":"red","edits":0,"time":9.0},{"color":"red","edits":2,"time":20.0},{"color":"green","edits":2,"time":9.0}],"totalEdits":4,"totalTime":38.0}]|74.48485757121439
68450B701C|Java-1.8_JUnit|Game_of_Life|1|moose|/Users/hughryan/Developer/cyberdojo/katas/68/450B701C/moose/|2013-09-21 11:15:03 -0700|298.0|5|1|2|2|9|16|1|NA|1.000000|1.000000|1|true|+{red:0:9.0}+{green:2:38.0}~{amber:7:129.0}~{amber:7:106.0}~{green:0:16.0}|[{"lights":[{"color":"red","edits":0,"time":9.0},{"color":"green","edits":2,"time":38.0}],"totalEdits":2,"totalTime":47.0}]|55.149917081260355
682768EABF|Java-1.8_JUnit|Print_Diamond|1|deer|/Users/hughryan/Developer/cyberdojo/katas/68/2768EABF/deer/|2013-12-14 16:04:26 -0800|3177.0|42|6|23|13|28|235|8|NA|0.000000|0.000000|6|true|+{red:0:8.0}+{green:2:33.0}~{green:6:41.0}~{amber:5:61.0}~{amber:4:71.0}~{green:2:18.0}+{red:7:123.0}+{green:7:85.0}~{green:4:28.0}~{green:13:23.0}+{red:9:52.0}+{green:7:59.0}~{green:37:603.0}~{amber:0:16.0}~{green:2:29.0}+{red:6:76.0}+{green:3:36.0}~{amber:7:57.0}~{amber:13:134.0}~{amber:4:22.0}~{green:4:38.0}~{green:2:23.0}~{amber:4:22.0}~{green:2:13.0}+{red:7:382.0}+{amber:9:103.0}+{green:2:24.0}+{red:5:22.0}+{green:3:317.0}~{amber:12:226.0}~{green:1:22.0}~{amber:8:152.0}~{amber:2:51.0}~{green:8:83.0}~{green:2:20.0}~{amber:4:12.0}~{green:4:12.0}~{green:4:17.0}~{amber:4:10.0}~{green:4:10.0}~{green:2:12.0}~{green:4:31.0}|[{"lights":[{"color":"red","edits":0,"time":8.0},{"color":"green","edits":2,"time":33.0}],"totalEdits":2,"totalTime":41.0},{"lights":[{"color":"red","edits":7,"time":123.0},{"color":"green","edits":7,"time":85.0}],"totalEdits":14,"totalTime":208.0},{"lights":[{"color":"red","edits":9,"time":52.0},{"color":"green","edits":7,"time":59.0}],"totalEdits":16,"totalTime":111.0},{"lights":[{"color":"red","edits":6,"time":76.0},{"color":"green","edits":3,"time":36.0}],"totalEdits":9,"totalTime":112.0},{"lights":[{"color":"red","edits":7,"time":382.0},{"color":"amber","edits":9,"time":103.0},{"color":"green","edits":2,"time":24.0}],"totalEdits":18,"totalTime":509.0},{"lights":[{"color":"red","edits":5,"time":22.0},{"color":"green","edits":3,"time":317.0}],"totalEdits":8,"totalTime":339.0}]|20.225010725010726
6809A5F3D9|Python-unittest|Phone_Numbers|1|deer|/Users/hughryan/Developer/cyberdojo/katas/68/09A5F3D9/deer/|2013-07-15 10:08:52 -0700|253.0|6|1|1|4|29|53|2|11|NA|1.0|1|true|+{red:0:10.0}+{amber:4:102.0}+{amber:39:95.0}+{amber:6:10.0}+{amber:2:14.0}+{green:2:22.0}|[{"lights":[{"color":"red","edits":0,"time":10.0},{"color":"amber","edits":4,"time":102.0},{"color":"amber","edits":39,"time":95.0},{"color":"amber","edits":6,"time":10.0},{"color":"amber","edits":2,"time":14.0},{"color":"green","edits":2,"time":22.0}],"totalEdits":53,"totalTime":253.0}]|45.53196226998608
6805C89BBB|Java-1.8_JUnit|Recently_Used_List|1|frog|/Users/hughryan/Developer/cyberdojo/katas/68/05C89BBB/frog/|2013-07-03 17:36:00 -0700|2475.0|26|5|12|9|64|227|1|NA|0.750000|0.875000|2|true|+{red:0:11.0}+{amber:47:0}+{amber:0:29.0}+{amber:2:40.0}+{amber:2:25.0}+{amber:2:19.0}+{green:0:123.0}~{amber:12:22.0}~{amber:0:8.0}~{green:29:200.0}~{amber:1:38.0}~{green:2:24.0}~{green:2:46.0}~{green:2:8.0}~{green:2:11.0}~{green:6:74.0}~{green:8:135.0}~{green:9:241.0}~{green:9:671.0}~{green:10:247.0}+{amber:34:143.0}+{red:3:18.0}+{red:2:55.0}+{red:3:45.0}+{red:20:112.0}+{green:20:130.0}|[{"lights":[{"color":"red","edits":0,"time":11.0},{"color":"amber","edits":47,"time":0},{"color":"amber","edits":0,"time":29.0},{"color":"amber","edits":2,"time":40.0},{"color":"amber","edits":2,"time":25.0},{"color":"amber","edits":2,"time":19.0},{"color":"green","edits":0,"time":123.0}],"totalEdits":53,"totalTime":247.0},{"lights":[{"color":"amber","edits":34,"time":143.0},{"color":"red","edits":3,"time":18.0},{"color":"red","edits":2,"time":55.0},{"color":"red","edits":3,"time":45.0},{"color":"red","edits":20,"time":112.0},{"color":"green","edits":20,"time":130.0}],"totalEdits":82,"totalTime":503.0}]|63.19689440993789
67E3409262|Java-1.8_JUnit|Fizz_Buzz|1|wolf|/Users/hughryan/Developer/cyberdojo/katas/67/E3409262/wolf/|2013-11-13 21:33:34 -0800|682.0|17|5|5|7|16|62|1|NA|0.833333|0.750000|3|true|+{red:0:6.0}+{red:0:30.0}+{green:2:10.0}+{red:2:46.0}+{green:2:21.0}+{red:2:62.0}+{red:0:38.0}+{amber:7:71.0}+{amber:2:24.0}+{amber:2:37.0}+{amber:2:26.0}+{green:2:25.0}~{amber:11:77.0}~{amber:2:20.0}~{amber:4:33.0}~{green:3:36.0}~{green:19:120.0}|[{"lights":[{"color":"red","edits":0,"time":6.0},{"color":"red","edits":0,"time":30.0},{"color":"green","edits":2,"time":10.0}],"totalEdits":2,"totalTime":46.0},{"lights":[{"color":"red","edits":2,"time":46.0},{"color":"green","edits":2,"time":21.0}],"totalEdits":4,"totalTime":67.0},{"lights":[{"color":"red","edits":2,"time":62.0},{"color":"red","edits":0,"time":38.0},{"color":"amber","edits":7,"time":71.0},{"color":"amber","edits":2,"time":24.0},{"color":"amber","edits":2,"time":37.0},{"color":"amber","edits":2,"time":26.0},{"color":"green","edits":2,"time":25.0}],"totalEdits":17,"totalTime":283.0}]|30.573873873873875
67DE3ED1F0|Java-1.8_JUnit|Leap_Years|2|deer|/Users/hughryan/Developer/cyberdojo/katas/67/DE3ED1F0/deer/|2013-01-24 11:21:07 -0800|2033.0|23|6|11|6|40|117|6|NA|1.000000|1.000000|3|true|+{red:0:26.0}+{green:2:115.0}~{amber:7:145.0}~{amber:1:60.0}~{amber:9:385.0}~{green:2:70.0}~{green:2:30.0}~{red:8:61.0}~{green:2:29.0}+{red:7:107.0}+{green:2:96.0}~{green:6:53.0}~{green:7:128.0}+{red:7:301.0}+{red:5:66.0}+{amber:5:57.0}+{red:2:14.0}+{green:5:107.0}~{amber:16:91.0}~{green:2:18.0}~{green:18:0}~{amber:2:56.0}~{green:0:18.0}|[{"lights":[{"color":"red","edits":0,"time":26.0},{"color":"green","edits":2,"time":115.0}],"totalEdits":2,"totalTime":141.0},{"lights":[{"color":"red","edits":7,"time":107.0},{"color":"green","edits":2,"time":96.0}],"totalEdits":9,"totalTime":203.0},{"lights":[{"color":"red","edits":7,"time":301.0},{"color":"red","edits":5,"time":66.0},{"color":"amber","edits":5,"time":57.0},{"color":"red","edits":2,"time":14.0},{"color":"green","edits":5,"time":107.0}],"totalEdits":24,"totalTime":545.0}]|37.72640247040658
67DCB53D5C|Java-1.8_JUnit|Calc_Stats|15|frog|/Users/hughryan/Developer/cyberdojo/katas/67/DCB53D5C/frog/|2013-08-16 18:53:31 -0700|105.0|2|1|1|0|10|2|1|NA|1.000000|1.000000|0|true|~{red:0:61.0}~{green:2:44.0}|[]|40.0
67AC9ADDC1|Python-unittest|Count_Coins|2|frog|/Users/hughryan/Developer/cyberdojo/katas/67/AC9ADDC1/frog/|2013-07-25 08:51:06 -0700|31.0|2|2|0|0|29|0|1|3|NA|1.0|0|false|~{red:0:6.0}~{red:0:25.0}|[]|40.0
67AC1A5918|Java-1.8_JUnit|Mine_Field|1|lion|/Users/hughryan/Developer/cyberdojo/katas/67/AC1A5918/lion/|2014-01-16 21:52:08 -0800|1352.0|10|1|7|2|76|226|1|NA|1.000000|1.000000|1|true|+{red:0:6.0}+{amber:8:92.0}+{amber:83:20.0}+{green:127:36.0}~{green:2:62.0}~{green:1:20.0}~{green:3:1021.0}~{green:0:14.0}~{green:2:33.0}~{green:0:48.0}|[{"lights":[{"color":"red","edits":0,"time":6.0},{"color":"amber","edits":8,"time":92.0},{"color":"amber","edits":83,"time":20.0},{"color":"green","edits":127,"time":36.0}],"totalEdits":218,"totalTime":154.0}]|99.60122621227805
6962EC3CB2|Java-1.8_JUnit|Fizz_Buzz|13|lion|/Users/hughryan/Developer/cyberdojo/katas/69/62EC3CB2/lion/|2014-05-21 08:28:12 -0700|813.0|10|2|0|8|19|39|1|NA|1.000000|1.000000|0|false|~{amber:0:354.0}~{red:0:38.0}~{amber:19:0}~{amber:2:24.0}~{amber:6:153.0}~{amber:2:52.0}~{amber:2:25.0}~{amber:2:123.0}~{amber:4:24.0}~{red:2:20.0}|[]|40.0
6962EC3CB2|Java-1.8_JUnit|Fizz_Buzz|13|koala|/Users/hughryan/Developer/cyberdojo/katas/69/62EC3CB2/koala/|2014-05-21 08:28:12 -0700|1662.0|14|5|4|5|16|48|1|NA|0.750000|0.625000|2|true|+{red:0:427.0}+{red:0:213.0}+{amber:9:323.0}+{amber:5:72.0}+{red:2:20.0}+{green:2:17.0}+{amber:12:177.0}+{amber:4:43.0}+{red:1:39.0}+{green:2:10.0}~{amber:7:135.0}~{red:2:19.0}~{green:1:76.0}~{green:1:91.0}|[{"lights":[{"color":"red","edits":0,"time":427.0},{"color":"red","edits":0,"time":213.0},{"color":"amber","edits":9,"time":323.0},{"color":"amber","edits":5,"time":72.0},{"color":"red","edits":2,"time":20.0},{"color":"green","edits":2,"time":17.0}],"totalEdits":18,"totalTime":1072.0},{"lights":[{"color":"amber","edits":12,"time":177.0},{"color":"amber","edits":4,"time":43.0},{"color":"red","edits":1,"time":39.0},{"color":"green","edits":2,"time":10.0}],"totalEdits":19,"totalTime":269.0}]|33.44906367041199
6962EC3CB2|Java-1.8_JUnit|Fizz_Buzz|13|gorilla|/Users/hughryan/Developer/cyberdojo/katas/69/62EC3CB2/gorilla/|2014-05-21 08:28:12 -0700|1280.0|18|6|9|3|14|70|2|NA|1.000000|1.000000|4|true|~{red:0:91.0}~{green:2:83.0}~{amber:2:9.0}~{green:2:0}+{red:17:109.0}+{green:3:76.0}+{red:1:43.0}+{amber:5:27.0}+{green:6:49.0}+{red:2:17.0}+{green:2:14.0}+{red:1:13.0}+{green:4:15.0}~{green:5:75.0}~{green:8:592.0}~{amber:4:19.0}~{red:2:11.0}~{green:4:37.0}|[{"lights":[{"color":"red","edits":17,"time":109.0},{"color":"green","edits":3,"time":76.0}],"totalEdits":20,"totalTime":185.0},{"lights":[{"color":"red","edits":1,"time":43.0},{"color":"amber","edits":5,"time":27.0},{"color":"green","edits":6,"time":49.0}],"totalEdits":12,"totalTime":119.0},{"lights":[{"color":"red","edits":2,"time":17.0},{"color":"green","edits":2,"time":14.0}],"totalEdits":4,"totalTime":31.0},{"lights":[{"color":"red","edits":1,"time":13.0},{"color":"green","edits":4,"time":15.0}],"totalEdits":5,"totalTime":28.0}]|36.426108374384235
6962EC3CB2|Java-1.8_JUnit|Fizz_Buzz|13|deer|/Users/hughryan/Developer/cyberdojo/katas/69/62EC3CB2/deer/|2014-05-21 08:28:12 -0700|2164.0|10|1|5|4|42|59|5|NA|1.000000|1.000000|0|true|~{red:0:304.0}~{amber:2:111.0}~{amber:0:51.0}~{green:0:11.0}~{amber:35:1025.0}~{amber:2:48.0}~{green:4:45.0}~{green:8:202.0}~{green:8:367.0}~{green:0:0}|[]|40.0
693BC08AC9|Python-unittest|Phone_Numbers|1|lion|/Users/hughryan/Developer/cyberdojo/katas/69/3BC08AC9/lion/|2013-11-24 16:03:04 -0800|235.0|8|5|3|0|29|2|1|3|NA|0.667|0|true|~{red:0:9.0}~{red:0:6.0}~{red:0:20.0}~{red:0:7.0}~{red:0:11.0}~{green:2:86.0}~{green:0:91.0}~{green:0:5.0}|[]|33.34
69212DB516|Java-1.8_JUnit|Roman_Numerals|1|panda|/Users/hughryan/Developer/cyberdojo/katas/69/212DB516/panda/|2014-05-14 22:53:37 -0700|110.0|3|2|1|0|10|8|1|NA|1.000000|1.000000|1|true|+{red:0:10.0}+{red:6:87.0}+{green:2:13.0}|[{"lights":[{"color":"red","edits":0,"time":10.0},{"color":"red","edits":6,"time":87.0},{"color":"green","edits":2,"time":13.0}],"totalEdits":8,"totalTime":110.0}]|62.9
